order_id,order_month,order_ym,buyer_key,customer_state,category_en,gmv,review_score
b9aa04fee730826d066fd6b7f63def15,2017-07-01,2017-07,cfbefc36bdd6478d2f06ae7d625fdb0a29330af7a5b1259896c00f23013029d4,SP,sports_leisure,51.2,5.0
b9b690e003beef9acdde2502dfc565e2,2017-07-01,2017-07,906c590d82ec86b907d128a12d6cd5e7d4cfec3c6d081432f29e45c19c38f4cb,RS,toys,124.4,5.0
b9c7e6ae0060bbf1898ea61f765ca121,2017-07-01,2017-07,66ef6a2ea36c8a641014864b6f2eef6369032f0926ad9f8968db78ea3560b0f4,SP,sports_leisure,86.02,5.0
b9cd12cbf3bc726135ede88877aca4bf,2017-07-01,2017-07,9096592d5f53bbfb8db04d5800c89bdff4ba087113d05d16a85935dce2360bb1,RS,health_beauty,359.19,4.0
b9d42ba20409a35fd5e832fad2beebd5,2017-07-01,2017-07,78feddce880d29893c3b264859e32886809593ef6edd7ddb8fe9cc4d4d824b52,PR,perfumery,132.95,5.0
b9ea5c162239db0802dc052780f572c9,2017-07-01,2017-07,868b7195cb25f9941021750415c1cc1f3b9fc5d8b5567b26d3b9a464437538b3,MS,cool_stuff,116.94,2.0
b9ec77884b9b01c77b08f954cbc97fd4,2017-07-01,2017-07,e658d684aa030583d8410d9b4a297b11e607100900f5592df60964847148e233,SP,telephony,67.68,4.0
ba05479675b661ae63c431bcae09728e,2017-07-01,2017-07,a83dc79bf72b402c68c12b0abffe8c78192181c5aaf4fd9c6e7ab562e80770a4,SP,computers_accessories,97.09,5.0
ba05596e1b0875fac4abdf6a6d036743,2017-07-01,2017-07,8aa4e4b00db2a5bff8c5fb688b3b9c3b55dab7f32bdac60e4b24e48136dd0305,RS,bed_bath_table,105.28,5.0
ba0c09b77bd8f01147e2e0cd34bc30a9,2017-07-01,2017-07,0ba3d57f8da6897e6173e1c69bd018ca7f212aa817539d265cd1359686feceba,SP,bed_bath_table,212.8,5.0
ba2500147cc381c7d587dede7f034f2b,2017-07-01,2017-07,71841de4dd530a574325d73791c8134ddbc306e5f3c90419c03322d708f1a091,SC,toys,722.05,4.0
ba305eaf10df01ecdb8d805b1a46d402,2017-07-01,2017-07,cfafb3ce073e04f394b04b6a045710d9d51694d37cf9db3933edec7329105c6e,SP,bed_bath_table,36.75,5.0
ba39bd17a7fd2e7a495e6435781434ff,2017-07-01,2017-07,e11ea9f7401af288fc61cf53002bc647e3f1997b892b9c3e8ed65bab8b3307d3,RS,sports_leisure,45.09,5.0
ba3d14eca4818e2e0c5968ab26883114,2017-07-01,2017-07,cb6351bad0082787a07d988fd1a8cfb14007468a313926d5ed5cea4950fc37e4,RJ,computers_accessories,46.01,5.0
ba3e8a6783a3aafe0d02eeb6a415dd94,2017-07-01,2017-07,deb0b22417062cdba1a9a49f9b4b60241917a8bf27097153312fe9afbc34e730,BA,cool_stuff,150.14,5.0
ba3f824b4ebed08a7a4bf92937017703,2017-07-01,2017-07,af42af47d8a7f8f76345ed332e6641764378154461e511e30b2191c1f7af6c75,RJ,cool_stuff,86.73,5.0
ba657defc0b541ac3a861fa8827f1866,2017-07-01,2017-07,a7d63aea2259b74256b62021da498e604328fdd7a79f1a444353e6ea1b1ec125,RJ,computers_accessories,50.09,4.0
ba81383846b0b6c97b5160f986fa3707,2017-07-01,2017-07,607ae6ebe7b7a9c2ff3dcaf74b75ff0138151ab92fa24271c5cd9660434e98a8,SP,housewares,23.33,2.0
ba89a3d7d01c8a2a0bbdb514a851e9f1,2017-07-01,2017-07,3e5c8fd31c962f8243233701c33d32ea51221aefd8b1ff6bd62e7f23e64c9b69,RJ,sports_leisure,100.18,1.0
ba8b7845d823368d4400a8ecc26333ac,2017-07-01,2017-07,dc7e8a12da5e4bb373bde5fa7a93254400e54376e606d850f15ddd92b5aaa52f,MG,cool_stuff,164.38,4.0
ba8b9d2af2cab78e1ea29076e3b2b95d,2017-07-01,2017-07,d7f2f0ae3a050e9f3121551057c825df3c0a7cef6a382aa29111dc0d2a60eb04,MG,(missing),48.01,5.0
ba8d16a572292d042403094d3c0fc354,2017-07-01,2017-07,7a7f654bd35740943fbf3b73bfef608c56a917dfc204990b6238615a00ac1019,MT,telephony,43.78,4.0
ba9010430233c7f3cfea464354fed620,2017-07-01,2017-07,3532fc75ba1d638a2adfde6b21adb032f5e12dfac826548bb11b26f1a9d01a74,SP,perfumery,164.28,5.0
ba97c57ecadaf7dafa0a372f38210d0c,2017-07-01,2017-07,ba1bb2990096e8ca8e9ddac4a537039aac7fb2e0d4dc1ef68baad103508f1a8c,SP,garden_tools,72.27,1.0
baa6a79da6b02b2a756bafd22ca73636,2017-07-01,2017-07,913ed62e55d39af090458a57bc5187de016571f5070e8f318c0dbb660f3b26ce,SP,watches_gifts,66.78,5.0
baa7b830de0ad8d2e0b18ebe21372cf6,2017-07-01,2017-07,c579e0334598f2e223b91341286c3d559d7ef8377f2ae0910897db918ff47ffe,SP,bed_bath_table,103.55,5.0
bab35d4bee5e00cef20aed6a2cb89dd4,2017-07-01,2017-07,ff6cc660d2f541bde3414e4577c25e190b7822d2e6032dee8650d9df16826915,RJ,pet_shop,287.53,1.0
bac0803bc0669a1e85a35ce2acec9348,2017-07-01,2017-07,b0a4f06fb8a6a9e1ca03850eff07ce64854a7f8295a76c3533f100550af399ea,MG,bed_bath_table,145.56,1.0
bac5dc94cc5dbf0810f1919c2aac13cd,2017-07-01,2017-07,08c9c0fc26b0959d751ca1203f4ab03536f3e4e3de18d0fa8f2bf226c98f8f42,SP,toys,79.24,5.0
bacd96c90a381b246902e1882c0fb7d1,2017-07-01,2017-07,8ddf246df65d2d705e9b78e7462a4af2288755b19b26f4cfa410cf334bdea539,RJ,computers_accessories,90.28,5.0
baceff219fc0248362312e53ade80ec3,2017-07-01,2017-07,a2d7558df85d2325ed5687da2d20bf64805b81276864d17689ae256ef9dbc9c9,MG,sports_leisure,44.0,5.0
bacfb12b369a42b37e0246c786bf4637,2017-07-01,2017-07,27118f4890a544160b825e1715b483cd4289062e166b685c970582d422df7c7a,ES,signaling_and_security,373.9,4.0
baf34be6cfe3f776452debc5836c7c4f,2017-07-01,2017-07,b8d03f0d0d44bd55e5cc364c81ad8bd0d1dc535be8ebf7df6155106548e82611,RJ,baby,129.91,4.0
bb0053cdec4b5850b4682e029eb3347f,2017-07-01,2017-07,929a2570536df83a44614d773f9c06edb9aaef3278b82e657ec6cdffd1dd17f1,SP,bed_bath_table,71.14,1.0
bb0053cdec4b5850b4682e029eb3347f,2017-07-01,2017-07,929a2570536df83a44614d773f9c06edb9aaef3278b82e657ec6cdffd1dd17f1,SP,furniture_decor,174.72,1.0
bb07507a35cae0089d4c6d94ed9476ca,2017-07-01,2017-07,9f15a5ecb640f96249adc6f6865fe4e1be9a29243f8cecad93b6b08d844766e9,RJ,bed_bath_table,123.89,1.0
bb0c84a759545be3fa2155ad0d43444d,2017-07-01,2017-07,52a730d8a713ac31cef7b92c2f139371a854f472c8c3a3c1b3945b764ac5544f,SP,bed_bath_table,220.04,5.0
bb0d79335145208b9dc833ad7edb99fd,2017-07-01,2017-07,392af2bd9d1179ddb4eaf11bf295cf5f14f7d3d8f08b385a799c92d57fac363d,RJ,cool_stuff,147.15,5.0
bb18523b647231a531a5d3e5fe1687fe,2017-07-01,2017-07,6885998a6e8d7c9099e92a0bb6d99e626c77a89b34530d62228d2c2855d9580c,DF,cool_stuff,519.65,5.0
bb26b9f1f2801c2bd60622b82bbb533b,2017-07-01,2017-07,65820fa7c53099c750d64083236c99ecad090ab371ba0de1a47884c716f25a08,SP,office_furniture,147.63,3.0
bb4b102d5638ad779ed3316a3a537680,2017-07-01,2017-07,b2055251e9b7ad9dad0a9846d736ba894c68e83d148e6f9fb8325a4dc541cf46,SP,furniture_decor,117.85,5.0
bb4c68c40aab77380324d2d741782056,2017-07-01,2017-07,5e682292c2957dedfb0478e5f7a251696163f0ba0f7d7d33af12494b7bc2860d,ES,bed_bath_table,65.05,5.0
bb4eb0196897c20281a61f75ce23211c,2017-07-01,2017-07,2ef8458895e45e38e2cb50b9bf74987a8553c99439c2c5f64ecc6eca639d3498,RJ,bed_bath_table,111.42,5.0
bb5a46301dcca0ca265b0bd999f9dd52,2017-07-01,2017-07,64726b0911ff0af184f540a8f72e61092f689dbdbb3d5495d1cf5440d8ee0e38,SP,computers_accessories,177.12,5.0
bb5dc4553cd94f942c0b3eb3ca1147eb,2017-07-01,2017-07,3db9db6546998176ec07daa9765bfa5130cde59c59330d527ad102a9bf47c35f,RJ,fixed_telephony,35.09,5.0
bb7d5814e355ecb8a9a70a80a13a0fb7,2017-07-01,2017-07,c69f113449c6bdf73eac581bfe9c4bf765be66c0d4b8a5607412d5869a75984d,PR,furniture_decor,67.3,5.0
bb82d1c94323c38a3d8124414a6a5ca5,2017-07-01,2017-07,346acc12c6e01852177ca138f396afc17a3d6b578a86c7f925205e81c0d77ea9,RJ,dvds_blu_ray,34.53,
bbc289789c7c2753320ce35b3fb773a2,2017-07-01,2017-07,ad0a281411f20a8ecdf5e481f087854db635efc9ba81647c0a6628364d3895a8,PI,auto,671.8,2.0
bbcbe43eab7a6c93f7f05992378953d3,2017-07-01,2017-07,dfc61be149bc725a5a89c9d6f315abb569d8d1f357d2d5782732b36332b951a1,MG,telephony,75.07,5.0
bbcf00c96709a5a97e49bb661522fdd0,2017-07-01,2017-07,a10309651bcc95738e3cc6482bff5b3a3b2b171dca3c3b709e854d1861909d5c,SP,watches_gifts,172.52,3.0
bbfc7badbed2f1828e22b6d629201bd4,2017-07-01,2017-07,249cee96d15d8f4037d8d45c995a9ef6a041ecce96df99fc3546fdf751cae8b7,SP,(missing),50.85,5.0
bc23a4f24db6f84f1efcfe44847ba135,2017-07-01,2017-07,58c126a3d5e0f11b243b563dd99ed87541927331189c61cb738af77c64964eff,SP,housewares,219.42,5.0
bc307d2f421c01c51c15f828da785142,2017-07-01,2017-07,c8389c483f3582f4b0ce3f262905525ba87e7d7047afcac730e8bd1766194f8b,SP,fashion_bags_accessories,147.67,4.0
bc46c2cc4bdb50a72e172392fd97672b,2017-07-01,2017-07,7db74b7d55b4e7ecf34ba90cc187aa7a355657a71063b45eb8b8b7b97b8a53d0,SC,furniture_decor,171.44,4.0
bc4cc0e6280520545652f31936abe65e,2017-07-01,2017-07,7afbcc3aa24e79b07178602000c406be3293484802f3c5016a888946920dce30,SP,telephony,565.25,5.0
bc52ee2d28a015510123067432c70c17,2017-07-01,2017-07,0178d222c581b99b89e1823396890e68fe4ebde68c324a20d082d21c5a683fbf,BA,health_beauty,157.28,1.0
bc546e284ba8c6c9895808284985b24a,2017-07-01,2017-07,37218dc10849e8a3c63f692f99dfb24f711428df418be7408762ffe6874c57e9,SP,bed_bath_table,36.75,5.0
bc5b4da3794a8550eecb2faa39afaab8,2017-07-01,2017-07,b57b7df363d0f67ba19aa7c062ed7d8e8314eda6b491b5e7baa9aa7686ff46e5,SP,bed_bath_table,112.02,4.0
bc85efebf9bf2dabe2669439f67d1f75,2017-07-01,2017-07,5350dd47f680c7e69f74f00420f213f33cdefaa25744358e49e4a5795f844582,PR,health_beauty,94.3,5.0
bc8de2ce88f2522d4df000c2af088a11,2017-07-01,2017-07,4422d87477c201651eabd842f34a3d1fb488f1ed5f766ac05bb34106a14c53fd,SP,housewares,46.62,5.0
bcb9cb204fb7137dcb5dc3fdb94f11e5,2017-07-01,2017-07,33e4521cdcd6e4119878c0a030e584f7c50c3ff02e01c2fdb9fc16c99e61e694,SP,furniture_decor,29.28,4.0
bced2783b02e37169d1ab308b2d5eda4,2017-07-01,2017-07,ebb1a464a22b3540e5b086db715a86df103eebcd78d40b5b93944f60733cf0ae,RJ,telephony,296.71,4.0
bcf9e8202b0b23d6b2b27c7e7e9358e9,2017-07-01,2017-07,2f3a39d233e2fb2926af586b47c938e4c35f64a545a1ecef5ec8cd8d412f6688,SP,office_furniture,137.97,3.0
bd079e124423421864694666ae29277c,2017-07-01,2017-07,fd4e3cda643fbc06f6cfa5764cab72845410aa2cee24fe8b0d3dfb48069e88a2,MG,auto,35.05,3.0
bd12688625f6f378f5892c777f735b1d,2017-07-01,2017-07,751ee52548a73dce791f86168bd95ed873b89ef5937c46f1d286c2d828585b92,MG,bed_bath_table,105.28,1.0
bd4e1aca3bf7bf2885e95ac5072be970,2017-07-01,2017-07,b503a25fbf7917c06dbb11c9317b2671ac8fcd204b49680a1c2cacce4829c2d1,RS,sports_leisure,360.66,5.0
bd5a9582291175251c3dee0c4a87761a,2017-07-01,2017-07,30e1c16b84178bd88e27510b269f7126754666fc967af5b80df79947f1152ff5,SE,baby,146.12,5.0
bd5fb1f78168328d1f86591c9c631171,2017-07-01,2017-07,583dcc034e102ff01304d7ad497407b54b496a54587bfab53ba0d0998f180888,SP,furniture_decor,66.24,5.0
bd80b9345b95ad0a5ce3c064ed1b978e,2017-07-01,2017-07,274135d4ff408cf590ac614cbc08b71e80f4f0acd65e3e86929018e812a0fd88,RJ,auto,201.51,5.0
bd948f34444b602f314108a393c1f49e,2017-07-01,2017-07,5ec23dc31eef91a65aaf0f6ebab98edfdda4b525066b8cb2ec655c62f19099eb,RJ,furniture_decor,178.27,4.0
bda572f45be73ea760e1284b291abdca,2017-07-01,2017-07,6f1eb9741eb0db73eac97633c39ab1c8a38edffebf820581fcc96640ca616613,RJ,sports_leisure,54.0,5.0
bdbe67b7e2faaeff27efc72ea1a1bf0b,2017-07-01,2017-07,a335afef86d03952030e63c5177820ee9fa7cbdf0b233c681bf9fc6490f8f489,MA,perfumery,240.33,4.0
bddeec8b20313e26adb47e0293e54a7d,2017-07-01,2017-07,f3d5c0ce69788558bad724ecec6376a4d6aee869b839ac239152891a8227deeb,RJ,cool_stuff,68.38,5.0
bddfffe723d38edce40f64c4c4794249,2017-07-01,2017-07,4d2b2c2a6117406b3b571f1a66720e21b08c581e9bde2595c326919618a3e4a8,PR,telephony,60.1,1.0
be16722a27c9d9dcf7054c682b72b3f0,2017-07-01,2017-07,dbd38e3c6e5c37de9233043ae01236eff2195933b9a6250e6565ef4794e41290,PR,auto,119.8,5.0
be1aff1e5ed8adabab251a979e96bdb9,2017-07-01,2017-07,c88b0c80205909e21520ba1209c1ccaefa45e13551311b471f8009aca9dc0350,CE,electronics,532.77,5.0
be2833555cf50be44d494f1fb8c95ec3,2017-07-01,2017-07,e9af122535faf834e1630c018dd8302bd03ca9aacfd10bd88dbdbfd1b82cfc9a,SP,health_beauty,27.77,5.0
be33f61fd2cab2493c81b0810b31da89,2017-07-01,2017-07,0d068b4af751c0d992d5e036ac601ffe15640e26a0e08ac91a508164fcecd420,SP,sports_leisure,128.83,5.0
be66cd0bcc6ba78c707158c1c6eb0c09,2017-07-01,2017-07,e9b474cb1d4abeceb7d62400203e02b202d82bf802da2d36d87fe84b61b7721f,SP,computers_accessories,47.0,5.0
be73d4698f2f4939662dd7788cf3dad3,2017-07-01,2017-07,4794ee9ed206a5d9e40e949493d896d4274766ac762e147af781513781729e18,SP,auto,45.0,2.0
be844f368fa6d0d3ea9f81f72d668b67,2017-07-01,2017-07,84e796862cbaa4e8652a5816ce2b519603d851d56a95c7118c2057e44b9fbb8f,MG,health_beauty,366.19,5.0
be91ce89605c63dbe7f8d347a665e19b,2017-07-01,2017-07,2b8e05662ca3096c592ef6467bf05aff440713bade8e53b40ce6cafcf7aed9a2,SP,home_confort,102.03,5.0
be9544c2dfb58675d21a0a735fa1d32a,2017-07-01,2017-07,7e8002bbeef4760d823ad6d4d06856717b50dc6980e574d344786cb08782fa32,PE,perfumery,82.67,4.0
beaaa51d8c9cf4009ff933505cdaf101,2017-07-01,2017-07,a03fe6451fad8acb87af7f92c21daf2d5f573e66755523793edebd3d6703a541,PB,cool_stuff,149.48,5.0
bebea877b428a591d93c72cccc33f53b,2017-07-01,2017-07,b6ef67959073ba2643ebe5d7509249e8e9d7d0c660e09ead6e3803bee387ae56,SP,baby,124.4,5.0
bf0310bae1a889330a16496d6f7b8628,2017-07-01,2017-07,c219a0c11b48d6fbd9c4b34fd1b398ee2a6d55c52c131208e461d69ca07362fb,RJ,watches_gifts,175.77,4.0
bf237ea364c3113c48cb2815b7bbe2c9,2017-07-01,2017-07,f3c7e0377c27cb67cddb273507d2187fdff971117dbc98933d4b1d7bca48ecc6,SP,kitchen_dining_laundry_garden_furniture,85.52,5.0
bf49f84a0580ef6751e13357776b7ed9,2017-07-01,2017-07,317ec6019f39916c9d58c01d53dbf53cd927d5cb381f84db1552667aea7e0974,PR,(missing),54.1,5.0
bf58fdaaab7ac1fa204ea7f60aeb4e45,2017-07-01,2017-07,7cbb29f6e4cba11eb7dc310461402242492d984951b1dacd2ee25a78ad1a8142,SP,home_confort,41.69,5.0
bf5d8018171eeb0788be7f1c871eb981,2017-07-01,2017-07,c49396e68c0408e860aa26fcadfc9529bb14fd2eadae1aa548d65188c9866ef5,SP,baby,248.85,5.0
bf5e738a4999370cea8ac59801c748e8,2017-07-01,2017-07,829b8d73df8ecbe182b58daac712601c6cfc2c61133b041699e3c41210b7e8ba,ES,bed_bath_table,231.27,4.0
bf92c69b7cc70f7fc2c37de43e366173,2017-07-01,2017-07,633d4b26f7240c99a2a3e6a5920edaf11d30ded2b830552899c88243839dca82,SP,sports_leisure,166.71,5.0
bfaf2a2f0abc56602d3b0fcf99576126,2017-07-01,2017-07,85265b35fe3523ac499fc9852ca9296a9dc79e7e89d3d733b0c293811e4fb53b,PE,bed_bath_table,115.81,5.0
bfb7ce007bc3f08b946a9c620bbf344e,2017-07-01,2017-07,f9bf5abbdd32039a3f0f2338df2f25da2728fdb5319c94ba2f7420268421ec42,SC,sports_leisure,83.23,5.0
bfc0684b4ba39c70fe4866744af09f40,2017-07-01,2017-07,35e08194f56f8f3973102e0fb93e2633cc878d63f20c10f2e47df407e67d0427,SP,bed_bath_table,118.75,5.0
bfc8542b30ac37f22fb53ab41e8fdf20,2017-07-01,2017-07,aac4443609ef45e12e63ac055312984a427426c1fcfdfb83ee5ea7c917019d54,RS,baby,128.02,4.0
bfce66de4bbac659ab1d0763b8796a58,2017-07-01,2017-07,65a4f428040683b49294ccc938790a0a22433be1199724d26a763673afbae1bb,MG,furniture_decor,76.08,2.0
bfd78b312cc39789d717553c3e611abf,2017-07-01,2017-07,edb68a74f6b7a6db49f2ec9eaf8edba477681f1b19aed7b2e292fea0b3f27ea8,MG,bed_bath_table,105.28,3.0
c0110f04e66e7426bdc005f555bcdc40,2017-07-01,2017-07,744bc8cc7a73f101e0376c487ba9fe0d731896583fbc3db32d9f9b037bbeec65,SP,baby,124.4,5.0
c0141f939a5a2e130bb9e329eaa20e2a,2017-07-01,2017-07,0391b661ca3f319b9a7cf8ef2c8d5036eefd2a9885ee89855989d6b9d7f64e98,PR,toys,71.15,3.0
c024c03c4a963e554041ee4a7a2add43,2017-07-01,2017-07,2c48803c401796d64634ead6be6c5c30570d28c3ff5874c8f2c1ceba1d1ee2d2,PE,sports_leisure,57.53,4.0
c02a5571a92c4122218c6471c440567a,2017-07-01,2017-07,39d55deaa6ffad738b7ad4127eab1b933a714e9cba606f140951f59bf7340c3c,SP,housewares,102.74,5.0
c02b94fd5ea9686eeb34331524f3bef9,2017-07-01,2017-07,72782c2e3afba1643ef2847d19021c4858f6dc942b9333da978d33eea4b84e58,SP,housewares,195.93,4.0
c046afaf1c43c061d5347d5ac3c6ff5e,2017-07-01,2017-07,3ab8721b42746dff68e6a3cdf5a9ee8cc897e08fe9775faa9a25e18b00750e73,MG,bed_bath_table,555.94,5.0
c051db846130791230b85293e902d3a9,2017-07-01,2017-07,be7fab1a0a7b6deea084648ef7e5cc78bbfa4334554763fe6d9442ae486375cb,RS,sports_leisure,80.11,5.0
c063c67e34bfcffe2492295dc03b8afa,2017-07-01,2017-07,ed6eb50e6c5813827f45571e50b70118d98f2166e6b25b64eaeb1623c948df36,SP,watches_gifts,161.54,4.0
c0677fabaec4a0491225d78c6ee269f5,2017-07-01,2017-07,cc925d461f54060dcc52363f1eae450a008996d33ee2c49a30691db272ec8def,MG,cool_stuff,54.0,4.0
c0a44fead1bf940766c68e73c9224dd2,2017-07-01,2017-07,6bf10459cb1f19b13d2b4dac0415a9362a8779794da406ba316829b29d42993d,ES,computers_accessories,34.0,
c0aa0e99afe6f6dac845326a854690fd,2017-07-01,2017-07,24afb72c63857f3b47aa5f74658bc4d01525a5b46f6f4e4f5ee470735d26c52d,SP,sports_leisure,131.33,3.0
c0ab546d7eeab2e210dbc49084319e46,2017-07-01,2017-07,c592186c7896a6c0a37b4562badb179a9421ec2f3feefc40b04636015b516ba7,CE,office_furniture,236.13,3.0
c0fd44a850f90e4e1276d407876e28a8,2017-07-01,2017-07,630d9864efb5e0e8e1f43ff1994327f89e935020a0c87b07d3923392c44a35d2,MG,furniture_decor,62.01,4.0
c101853f695b94e64c34f41941ff1048,2017-07-01,2017-07,c819cf08b5ba06ed9a0594878658d6ce3c2a8f117f11e8fe18b664617e917af2,PR,computers_accessories,48.69,5.0
c118773394d9e3b4d9fbfcb61838a14f,2017-07-01,2017-07,e3ca10d7dcc7e68842b4797554624ba7d96270b0d6477750d7d8dba7582e8cf6,MG,housewares,239.68,5.0
c1242f927f71ac91fcd9df26cdeba9fa,2017-07-01,2017-07,78a34b4f4ca0bed726ae8dc072687e319cd8c8b676491d25de044372f768121c,BA,sports_leisure,38.12,5.0
c14cb154425639c9d91bd601bd5afe89,2017-07-01,2017-07,be5c9e9551158d03aee9ad55cb025b74537c424790915eb15f30ce0e7461ed7e,SP,audio,87.03,3.0
c14ecd7b2fd9b06640b5ef67f195ee36,2017-07-01,2017-07,1c6f146279e431f7b628064f869c79c6ea8af614339c50a23af188dd8b82f4af,PE,sports_leisure,103.91,1.0
c153c3e2641c89800b30e8f469869495,2017-07-01,2017-07,d366009d8f6355299f35c0131bf6fa0438c2bcce0aad58f06e2bd7d655e02aa9,SP,luggage_accessories,178.51,5.0
c158cfb02733d33c18b815afb0d8d49b,2017-07-01,2017-07,3b7c82252d029564f93ed6b64cad10aebeb3b3f4f21b6ba0d1bf324a94da2cc2,GO,bed_bath_table,57.5,4.0
c15a8fc276881ee3f43d709f3ab7792a,2017-07-01,2017-07,ff4ead4d1575fdb391608a99a9725778d51df63ab30730d2e6a5fd90436ccb97,RJ,sports_leisure,120.09,5.0
c160f6700bd4211635ad29e7f0ae6626,2017-07-01,2017-07,b6adaf97d7d213e394ff76ee146e6b931a1dc64d842dbc8f12e9bdbb87be43ca,GO,bed_bath_table,236.29,4.0
c16191c3fe1ec95b47261b2d7e0cf6f3,2017-07-01,2017-07,d44991e9900376d710d9e93657c58546dbf8d14ad027bf40b77ea58f9decbe42,SP,sports_leisure,28.96,5.0
c17bc584fe68bdf389241631455fc2a5,2017-07-01,2017-07,2f94b9cc2a703be98b28e6172339b6200e5b029ff7ee5945e0c3ed03f48119dc,SP,watches_gifts,66.78,1.0
c1c74d57ba4aa420f6f3399f322cf82f,2017-07-01,2017-07,0c871354518013fc942060556eaef1cf428066fa6ce47f714dd3abc2c2e8c9b8,SP,office_furniture,241.76,4.0
c1d91e3480554147fdc3523ddd32409b,2017-07-01,2017-07,dcad9379068fa55fbfed32ded8dd5ec37093c5ab020cd59250f58c2bca17bdda,SP,furniture_decor,57.59,3.0
c1dbad5d0fae5060e2be3adf8d36839c,2017-07-01,2017-07,b4c05386d2bc60b47d12d42c60d827eb712c06e4713ac0be50a7bb988fc99854,MG,bed_bath_table,33.0,1.0
c1fbc5439e7dfc2d85fef29b7353bbdf,2017-07-01,2017-07,d48e12b22797bd4bdeff288e3a68f0d386ad5981eb45707e7d6f1940d6368945,MG,(missing),50.09,5.0
c206a65ab93069f7a79c0ac5f4512e02,2017-07-01,2017-07,32f3dfad021acf6c056ae6bbef3de8e70e3dd9981b05f8fd41fd0ca800da9670,SP,furniture_decor,48.71,5.0
c214276ccd69c3953f880b487209f47e,2017-07-01,2017-07,e63803cb3d4f70b6cc8f5fb260dc1b96b652076633c647761c0081e9172aaf57,SP,furniture_decor,85.54,3.0
c2215076050fa358934105b15c34cf3b,2017-07-01,2017-07,92ed8eb4f5e8e94357d2f0650f3d003e5dc215a651cae8482c030f475b6934fd,SP,bed_bath_table,102.03,
c235e3fbe42d171c9177e6664107170d,2017-07-01,2017-07,788c8881545dd0ac40e8ccf7badb0a7c307ca603eacca512de486137cb1944b2,SP,telephony,20.28,4.0
c23cbe2fda508079dda241b040935e11,2017-07-01,2017-07,b195a1345a894fb01c62fe061cb8b800d25407706976b6e49ba5575a61288c12,MG,books_general_interest,137.99,5.0
c25173539a29a9b22d85fefd55e89a85,2017-07-01,2017-07,52234b5a1ec3c1f4b2db58a985c0e45e6950861de4093027d59df15a471083e3,SP,(missing),98.92,4.0
c25173539a29a9b22d85fefd55e89a85,2017-07-01,2017-07,52234b5a1ec3c1f4b2db58a985c0e45e6950861de4093027d59df15a471083e3,SP,pet_shop,43.61,4.0
c2682afdb84368351a76f8b0c8cc47d9,2017-07-01,2017-07,7c7b4a5d727633d4f1e9745cc6aef50a8173a357b4fb5dacc75a026ad63bf13a,PE,luggage_accessories,136.14,2.0
c270fc5fb7d62ae87e5b2907ed6f2d02,2017-07-01,2017-07,0760a7ec015e321bdcfb2984bed11ac742b6e35dae11489df65e97060dc46771,SP,health_beauty,70.72,2.0
c276a6bf017d697f864fa8b703ce1b36,2017-07-01,2017-07,a3ce59b0b182ee3a3e237e837d8e0c2c1297e7138728c09be7e4f11f229ccfed,SP,health_beauty,199.51,1.0
c29b0d97f5a9e53bc9d5449d4c8378de,2017-07-01,2017-07,43726922ee8299b4f46b9065712c634224cb97579c944d684472564d7ce342ae,SP,baby,303.12,5.0
c2bd00a4ebada36e6e2b5457048020c2,2017-07-01,2017-07,d68187089f994c7f191e4318cc819ed15ac7c4b9122a64e533b56426f2808045,SP,bed_bath_table,220.04,4.0
c2d00a9eb60169824e8b8cd5b0baf2d1,2017-07-01,2017-07,595512e7b7f4d033b46d35d698fa8db76c25dba500c418d9841d3696b07d092d,PB,electronics,100.77,4.0
c2e8b417a29b392b9f49a30a868489cf,2017-07-01,2017-07,ca455c312f82a10f9b569f2e5b5207bc7621baf85baecf6de974ecc1483d618e,GO,watches_gifts,164.79,4.0
c32cfe30ac8d846c41d6695f9967bd04,2017-07-01,2017-07,29505f9f93484ae827f224658e2b06a2d121cca02b510aa6d6a6679e607c399b,MG,bed_bath_table,236.29,5.0
c339883c001902289c0283631cfa22f2,2017-07-01,2017-07,2ff60843ed0caa11b441778dc09dee8cd07d853f4e8f48261a9b5b3e7a64f3e8,MG,watches_gifts,175.77,5.0
c35c0040e09990a95e79c617fafe8c10,2017-07-01,2017-07,b0210ef76d69c2f90fb86492642c43623aa988ef67e11934eb4bf893801f6c98,ES,pet_shop,79.62,1.0
c37699d5260dd482b08d717de0b06cd7,2017-07-01,2017-07,9ac897d8f291c11a9eab3a2611b4bf88c58be3def4a07ba2122bb476a7f3f520,ES,computers_accessories,55.69,5.0
c3a4a4d55ef55a85bedb1493ba5f6b30,2017-07-01,2017-07,79d86e317ca9704ecca3b78192faed9e15e7e9eac4b973e0cc067f18b2d713d4,PR,bed_bath_table,178.27,4.0
c3a8c3c9ace4452ea16d331ba3c44c50,2017-07-01,2017-07,623be90635b2f2d6cba9dae17340ecf2d4d310ca6017051fc284843301c2e22e,SP,bed_bath_table,278.53,5.0
c3ac4b19799a35a01102113da6feb6bc,2017-07-01,2017-07,fb39372ed74218c712d11ab8f386e2306b1518eb181f7ca4e453b1bfe35ee5cf,SP,housewares,61.63,5.0
c3b3b91815037977b255690978788e1a,2017-07-01,2017-07,4ab4b12cf6633c9b08ecd98c54e8a8d9489b2aac8a28b96f221bd7f290d09d86,RJ,sports_leisure,77.65,1.0
